de_id,_trusted_judgments,what_emotion_does_author_express_specifically_about_the_weather,what_emotion_does_author_express_specifically_about_the_weather:confidence,what_emotion_does_author_express_specifically_about_the_weather:confidence_summary,tweet_text
DE_CF4_08472,5,-5,1,"""Tweet not related to weather condition"": 1.0
",farmer raises wheat dry weather raise wet weather ? umbrella
DE_CF4_08476,5,-5,0.6,"""Tweet not related to weather condition"": 0.597
""Negative"": 0.403
",might still chilly outside least can pretend tropics bath body new island escape collection !
DE_CF4_08493,5,-5,1,"""Tweet not related to weather condition"": 1.0
",light paintings http
DE_CF4_08496,5,-5,0.6,"""Neutral / author is just sharing information"": 0.209
""Tweet not related to weather condition"": 0.602
""Negative"": 0.19
",can guys stop freaking ? just cold will better nothing worry
DE_CF4_08504,5,-5,1,"""Tweet not related to weather condition"": 1.0
",snow white cinderella cory prince ? goofy
DE_CF4_08505,5,-5,1,"""Tweet not related to weather condition"": 1.0
",think im take trip downtown sonics slush sounds good right now !
DE_CF4_08506,5,-5,1,"""Tweet not related to weather condition"": 1.0
",man drinking cranberry slush sonics since two ! swear every sip better better !
DE_CF4_08514,5,-5,0.4,"""Neutral / author is just sharing information"": 0.204
""Tweet not related to weather condition"": 0.399
""Negative"": 0.396
",see ya atlanta ! thanks buying ton now rainy road ! ment ment
DE_CF4_08516,5,-5,0.62,"""I can't tell"": 0.166
""Neutral / author is just sharing information"": 0.212
""Tweet not related to weather condition"": 0.622
",ment welcome rainy nola come booth number num ! love say hi !
DE_CF4_08524,5,-5,0.6,"""Tweet not related to weather condition"": 0.6
""Negative"": 0.4
",ment thank ! appreciate giving name twitter name ! best ! keep warm !
DE_CF4_08551,5,-5,0.61,"""Neutral / author is just sharing information"": 0.183
""I can't tell"": 0.206
""Tweet not related to weather condition"": 0.611
",budweiser lightning thunderstorm black white image http
DE_CF4_08557,5,-5,0.59,"""Neutral / author is just sharing information"": 0.41
""Tweet not related to weather condition"": 0.59
",tomato basil boule great bread bowl chili stew get one today season local market louisville co keep warm !
DE_CF4_08558,6,-5,0.82,"""I can't tell"": 0.176
""Tweet not related to weather condition"": 0.824
",new photo longs peak storm fences http
DE_CF4_08562,5,-5,0.63,"""Neutral / author is just sharing information"": 0.184
""Positive"": 0.181
""Tweet not related to weather condition"": 0.635
",steelers fan paul martin lorain built super bowl snow sculpture front yard http
DE_CF4_08576,5,-5,1,"""Tweet not related to weather condition"": 1.0
",:) ment im gonna call earned lmfao congratulations ! oh man ur new song rain love !
DE_CF4_08577,6,-5,1,"""Tweet not related to weather condition"": 1.0
",;) ment anytime want want know get get make rain tonight ! sexy ! rain
DE_CF4_08583,5,-5,0.42,"""I can't tell"": 0.161
""Positive"": 0.201
""Tweet not related to weather condition"": 0.417
""Negative"": 0.221
",ment will ! stay warm secretly jealous !
DE_CF4_08591,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment guess used watch people take shower poking wall sockets knife thunderstorm
DE_CF4_08593,5,-5,0.79,"""Neutral / author is just sharing information"": 0.215
""Tweet not related to weather condition"": 0.785
",editorial roundup excerpts recent editorials without humidity miami odd morning http
DE_CF4_08603,6,-5,0.82,"""Positive"": 0.177
""Tweet not related to weather condition"": 0.823
",:) ment well ! late work happily brainstorming queer essay festival submission well warm ?
DE_CF4_08612,5,-5,0.4,"""I can't tell"": 0.211
""Neutral / author is just sharing information"": 0.192
""Positive"": 0.195
""Tweet not related to weather condition"": 0.403
",:) ment using weather remind birthday ? remember ! little boy !
DE_CF4_08613,5,-5,0.39,"""Neutral / author is just sharing information"": 0.385
""Tweet not related to weather condition"": 0.394
""Negative"": 0.22
",ment constantly update status snowstorm stuck inside bored
DE_CF4_08616,5,-5,1,"""Tweet not related to weather condition"": 1.0
",new nights roundtable rainy daze num http
DE_CF4_08622,5,-5,0.4,"""I can't tell"": 0.212
""Tweet not related to weather condition"": 0.397
""Negative"": 0.391
",ment even pat robertson couldn't blame snowstorm big lesbians
DE_CF4_08624,5,-5,1,"""Tweet not related to weather condition"": 1.0
",nights roundtable rainy daze num http
DE_CF4_08627,5,-5,0.6,"""Neutral / author is just sharing information"": 0.396
""Tweet not related to weather condition"": 0.604
",game watch ? head outside warm enough play horseshoes racquetball badminton vo http
DE_CF4_08633,5,-5,1,"""Tweet not related to weather condition"": 1.0
",oh hell yeah http
DE_CF4_08634,5,-5,1,"""Tweet not related to weather condition"": 1.0
",hi snowy
DE_CF4_08636,6,-5,0.87,"""Neutral / author is just sharing information"": 0.134
""Tweet not related to weather condition"": 0.866
",week wildlife migrating butterflies eyelash vipers snowy scenes among pick week's http
DE_CF4_08637,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment oh hell yeah http
DE_CF4_08641,5,-5,0.61,"""Neutral / author is just sharing information"": 0.386
""Tweet not related to weather condition"": 0.614
",hygiene tips ! snowstorm just didn't devastate name port huron calling sunday's article dental hygiene
DE_CF4_08644,5,-5,1,"""Tweet not related to weather condition"": 1.0
",xd wow justin bieber busted kissing num females windy blown http
DE_CF4_08646,5,-5,1,"""Tweet not related to weather condition"": 1.0
",:d wow justin bieber busted kissing two girls windy blown http
DE_CF4_08655,5,-5,1,"""Tweet not related to weather condition"": 1.0
",spears trying hard settle justin gossips http windy blown
DE_CF4_08656,5,-5,0.4,"""I can't tell"": 0.215
""Neutral / author is just sharing information"": 0.383
""Tweet not related to weather condition"": 0.402
",henhouse collapses blizzard num num chickens die one little chicken warned everyone ceiling falling one listened
DE_CF4_08659,5,-5,0.8,"""Neutral / author is just sharing information"": 0.204
""Tweet not related to weather condition"": 0.796
",watch kim kardashian seen expensive dress whole world windy blown http
DE_CF4_08661,5,-5,1,"""Tweet not related to weather condition"": 1.0
",caught angelina num vacation pictures london http windy blown
DE_CF4_08669,5,-5,1,"""Tweet not related to weather condition"": 1.0
",hey watch tom cruise caught penelope cruz hotel download recorded windy blown http
DE_CF4_08670,5,-5,1,"""Tweet not related to weather condition"": 1.0
",spears trying settle justin information http windy blown
DE_CF4_08677,5,-5,1,"""Tweet not related to weather condition"": 1.0
",watch kim kardashian buying expensive dress whole world windy blown http
DE_CF4_08689,5,-5,1,"""Tweet not related to weather condition"": 1.0
",kim kardashian looking real sexy dress must say windy blown http
DE_CF4_08692,5,-5,0.79,"""Positive"": 0.21
""Tweet not related to weather condition"": 0.79
",ment im good just got cold ! thanks missing sushi amazing !
DE_CF4_08695,5,-5,0.79,"""Tweet not related to weather condition"": 0.793
""Negative"": 0.207
",;) watch justin bieber kissing two blonde's windy blown http
DE_CF4_08697,5,-5,0.8,"""Neutral / author is just sharing information"": 0.195
""Tweet not related to weather condition"": 0.805
",review aaron cold weather wants plot almost http
DE_CF4_08702,5,-5,0.83,"""Neutral / author is just sharing information"": 0.166
""Tweet not related to weather condition"": 0.834
",read fans dallas girls pit dudes wear blizzard face pit wins num num sunday
DE_CF4_08703,5,-5,1,"""Tweet not related to weather condition"": 1.0
",shirt fades weather hot cold love gotten ones
DE_CF4_08705,5,-5,1,"""Tweet not related to weather condition"": 1.0
",hey watch tom cruise seen penelope cruz hotel get live windy blown http
DE_CF4_08712,5,-5,0.79,"""I can't tell"": 0.209
""Tweet not related to weather condition"": 0.791
",ment featured ment vol num http via ment
DE_CF4_08721,5,-5,0.6,"""Neutral / author is just sharing information"": 0.231
""Positive"": 0.168
""Tweet not related to weather condition"": 0.601
",everything's bigger texas including snow flakes
DE_CF4_08722,5,-5,0.45,"""Neutral / author is just sharing information"": 0.14
""I can't tell"": 0.182
""Positive"": 0.233
""Tweet not related to weather condition"": 0.445
",like seat sunny
DE_CF4_08723,6,-5,1,"""Tweet not related to weather condition"": 1.0
",professor told us watch weather channel num min week told weather channel home
DE_CF4_08726,5,-5,1,"""Tweet not related to weather condition"": 1.0
",justin bieber captured kissing blonde live tv windy blown http
DE_CF4_08728,6,-5,0.67,"""Neutral / author is just sharing information"": 0.326
""Tweet not related to weather condition"": 0.674
",actually leave house still feel little weather though
DE_CF4_08739,5,-5,0.78,"""Positive"": 0.223
""Tweet not related to weather condition"": 0.777
",ment num maryland couple built giant godzilla made snow called see ! http
DE_CF4_08752,5,-5,1,"""Tweet not related to weather condition"": 1.0
",map embedded website showing current http
DE_CF4_08756,5,-5,1,"""Tweet not related to weather condition"": 1.0
",tv shows rain http rain movies news tv watch
DE_CF4_08760,5,-5,1,"""Tweet not related to weather condition"": 1.0
",green healthy tip reduce indoor air pollution keeping humidity low home num
DE_CF4_08761,5,-5,1,"""Tweet not related to weather condition"": 1.0
",successfully delicious experiment ! warm oven vanilla cake cool monterey jack cheese ooh la la !
DE_CF4_08762,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment green healthy tip reduce indoor air pollution keeping humidity low home num
DE_CF4_08763,5,-5,0.4,"""Neutral / author is just sharing information"": 0.388
""Tweet not related to weather condition"": 0.398
""Negative"": 0.214
",hope guys keeping warm east coast !
DE_CF4_08764,5,-5,1,"""Tweet not related to weather condition"": 1.0
",enemies spices air humidity heat light time store spices dark cool place talk ment visit http
DE_CF4_08766,5,-5,0.79,"""Neutral / author is just sharing information"": 0.209
""Tweet not related to weather condition"": 0.791
",ment not booty call just boyfriend not cool enough call know gone call hoe cold !
DE_CF4_08767,5,-5,0.59,"""I can't tell"": 0.21
""Neutral / author is just sharing information"": 0.197
""Tweet not related to weather condition"": 0.593
",ment ment snow usually not wet enough soak pants hours maybe slush puddle
DE_CF4_08768,6,-5,1,"""Tweet not related to weather condition"": 1.0
",juice frozen slush form bomb
DE_CF4_08769,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment juice frozen slush form bomb
DE_CF4_08773,5,-5,0.6,"""Positive"": 0.178
""Tweet not related to weather condition"": 0.603
""Negative"": 0.219
",ment thanks shout jon ! hope staying warm !
DE_CF4_08781,5,-5,0.39,"""Neutral / author is just sharing information"": 0.188
""I can't tell"": 0.205
""Tweet not related to weather condition"": 0.393
""Negative"": 0.214
",snowstorm century charlie house happening east coast anyway ?
DE_CF4_08783,5,-5,0.8,"""Neutral / author is just sharing information"": 0.202
""Tweet not related to weather condition"": 0.798
",yes snow hyperbole serious problem http
DE_CF4_08799,5,-5,0.82,"""I can't tell"": 0.184
""Tweet not related to weather condition"": 0.816
",ment know not correct maybe world going phase unaware weather world
DE_CF4_08800,5,-5,0.39,"""Neutral / author is just sharing information"": 0.386
""Tweet not related to weather condition"": 0.388
""Negative"": 0.226
",blizzard creates spent night car running num minutes every hour keep http
DE_CF4_08803,5,-5,0.6,"""Neutral / author is just sharing information"": 0.399
""Tweet not related to weather condition"": 0.601
",baby decides blizzard perfect time born andy julia johnson northwest side condo coping http
DE_CF4_08825,5,-5,0.42,"""I can't tell"": 0.193
""Neutral / author is just sharing information"": 0.193
""Tweet not related to weather condition"": 0.418
""Negative"": 0.196
",ff favorite twitter female girls part num ment rainy sunday urge build couch cushion fort overwhelming
DE_CF4_08827,5,-5,1,"""Tweet not related to weather condition"": 1.0
",check cold cave's article pitchfork get first track cherish light years http ment
DE_CF4_08836,5,-5,1,"""Tweet not related to weather condition"": 1.0
",audio mumford sons storm http
DE_CF4_08839,5,-5,1,"""Tweet not related to weather condition"": 1.0
",reminder ! cold weather theaters today feb num feeling like mystery ? movie http
DE_CF4_08843,6,-5,1,"""Tweet not related to weather condition"": 1.0
",sunny bunny money funny even listening just took money
DE_CF4_08848,5,-5,1,"""Tweet not related to weather condition"": 1.0
",interviews songwriter windy freidman venice beach radio http
DE_CF4_08851,5,-5,1,"""Tweet not related to weather condition"": 1.0
",:d cool ! something made fun http
DE_CF4_08852,5,-5,0.82,"""Neutral / author is just sharing information"": 0.176
""Tweet not related to weather condition"": 0.824
",stream ment heros ment stream made sunny days now http
DE_CF4_08862,5,-5,0.79,"""I can't tell"": 0.206
""Tweet not related to weather condition"": 0.794
",fair weather fans remember cut tags jersey wearing office indignant sudden
DE_CF4_08866,5,-5,0.41,"""Neutral / author is just sharing information"": 0.385
""Tweet not related to weather condition"": 0.412
""Negative"": 0.203
",ment nike football dallas combine cancelled due weather re scheduled num april conjunction nike football camp ment
DE_CF4_08867,5,-5,1,"""Tweet not related to weather condition"": 1.0
",tenacious dead weather jack black jack white pin stripes ! soon ? rip white stripes
DE_CF4_08869,5,-5,1,"""Tweet not related to weather condition"": 1.0
",ment tenacious dead weather jack black jack white pin stripes ! soon ? rip white stripes
DE_CF4_08872,5,-5,0.82,"""Positive"": 0.183
""Tweet not related to weather condition"": 0.817
",audio janelle neon gumbo original reversed love forward playing thunderstorm http
